Running winnowing ../../thesis-datasets/large_morph_60MB/large_morph_60MB_.985_.01/
large_file1_60MB.txt large_out_60MB_.985_.01.txt
10 5.500348355395841 0.76636025
20 10.498149438707692 0.6722054833333333
30 15.49607187491364 0.5979602333333334
40 20.49099147711361 0.5352873666666667
50 25.495602645933644 0.48158191666666667
60 30.500482415963546 0.43476631666666665
70 35.49218491664956 0.3937089833333333
80 40.50564547433799 0.35692758333333335
90 45.50777576195186 0.3244725
100 50.527634826677584 0.29578018333333334
110 55.50719234444803 0.2700274833333333
120 60.52010982382596 0.2469497
130 65.55736323914562 0.22612095
140 70.58939794302495 0.20748026666666666
150 75.59159874971496 0.19040236666666666
160 80.59782090358217 0.17535593333333332
170 85.59591878659225 0.16150775
180 90.62198398709543 0.14908041666666666
190 95.58691160281727 0.13797063333333334
200 100.58287777671607 0.12786973333333335





==============================

Running KR ../../thesis-datasets/large_morph_60MB/large_morph_60MB_.985_.01/
large_file1_60MB.txt large_out_60MB_.985_.01.txt
10 10.007240238312418 0.6521365666666666
20 20.02346750391459 0.50388375
30 30.045112736774268 0.40245553333333334
40 40.01902237530239 0.3301538666666667
50 50.087946085334835 0.2744268833333333
60 60.112892011197026 0.2323657
70 70.07151966440414 0.19924023333333332
80 80.01813744448742 0.17363793333333333
90 90.24510570710048 0.15076171666666666
100 100.20642523598613 0.13334018333333333
110 110.25317804785723 0.11861646666666667
120 120.1105016615286 0.1070522
130 129.78276528137985 0.09593315
140 140.30328894293163 0.08648911666666667
150 150.5442173457047 0.07826825
160 160.03456746657278 0.07230731666666666
170 170.46810541747638 0.06564343333333333
180 180.42670916718038 0.060948383333333335
190 191.14428526373132 0.0558681
200 199.9466808850973 0.051993866666666666
Running KR ../../thesis-datasets/large_morph_60MB/large_morph_60MB_.985_.90/
large_file1_60MB.txt large_out_60MB_.985_.90.txt
10 10.00769257969626 0.577608
20 20.014350289157324 0.44475218333333333
30 30.059141360627034 0.35459183333333333
40 40.007494737347464 0.2902657
50 50.11204217429469 0.24145415
60 60.06667400814904 0.2048255
70 70.06317362822145 0.17532286666666666
80 79.99125428953101 0.15211711666666666
90 90.11796441541978 0.13297361666666666
100 100.22115468133013 0.11736188333333333
110 110.28925194476714 0.1044941
120 119.75713253521857 0.09382676666666667
130 129.96802786514516 0.08443103333333334
140 140.29311909015235 0.07624525
150 150.78331934399205 0.06873886666666666
160 159.95350684734305 0.06366341666666667
170 170.3417908032467 0.05730258333333333
180 179.9386409234451 0.053366416666666666
190 190.98852477280323 0.04892568333333333
200 200.1487772577616 0.0458439
Running KR ../../thesis-datasets/large_morph_60MB/large_morph_60MB_.99_.01/
large_file1_60MB.txt large_out_60MB_.99_.01.txt
10 10.004677186584729 0.7490249666666666
20 20.015418544085126 0.6248962
30 30.047971586638067 0.5307099166666667
40 40.00776150573211 0.45683165
50 50.106183353556744 0.3966837833333333
60 60.083576254570104 0.3489832333333333
70 69.98610775761011 0.3081205166666667
80 79.98528270798172 0.27541835
90 90.04993268767532 0.2462993
100 100.28899946679682 0.22216341666666667
110 110.16592824893092 0.20179673333333334
120 120.02424489746929 0.18429131666666668
130 129.68598699681837 0.16889938333333335
140 140.1522052949503 0.15392545
150 150.49890386631685 0.14098565
160 160.02603090102656 0.13135183333333333
170 170.41387850626555 0.12150223333333333
180 180.11473308497514 0.11349265
190 190.91620687680177 0.10482926666666667
200 200.38139258388466 0.09820845
Running KR ../../thesis-datasets/large_morph_60MB/large_morph_60MB_.99_.90/
large_file1_60MB.txt large_out_60MB_.99_.90.txt
10 10.003229375883514 0.6895080166666666
20 20.017067886551267 0.5736743
30 30.04251015186489 0.48641395
40 40.00144005184187 0.41933906666666665
50 50.090162292125825 0.36390185
60 60.106207668951036 0.31947881666666667
70 70.00407190351572 0.28264018333333335
80 79.97824591711054 0.25226393333333336
90 90.09658353755226 0.22554125
100 100.24878406578993 0.20328048333333334
110 110.02673649696877 0.18427391666666668
120 119.97288612773514 0.1690554
130 129.82601150691215 0.1543675
140 140.08087335755175 0.14101595
150 150.726501738379 0.12958453333333333
160 159.88445683252903 0.12051386666666666
170 170.2741129428191 0.1114508
180 180.30092223921724 0.10359833333333333
190 190.5639103714408 0.09679371666666667
200 200.16346683124553 0.09042846666666667


======================================================== 2min

$ java -Xmx6g LocalMinima
Running 2min ../../thesis-datasets/large_morph_60MB/large_morph_60MB_.985_.01/
large_file1_60MB.txt large_out_60MB_.985_.01.txt
10 21.003439313187535 0.56070765
20 41.00340806660047 0.3896831
30 61.04043420095528 0.28041218333333334
40 81.00543951526345 0.20596213333333332
50 100.97185409567084 0.1540483
60 120.94530853148207 0.1162856
70 140.852344487274 0.08891336666666666
80 160.9006143721792 0.06835481666666667
90 180.89943197578359 0.0532625
100 200.87380103450008 0.041508383333333336
110 220.7505518763797 0.0325444
120 240.4944566027753 0.025764033333333332
130 260.6836864149042 0.020243933333333332
140 280.7569206580942 0.016163316666666667
150 300.825766729673 0.012897966666666667
160 320.9105301441958 0.01037045
170 341.1746643694239 0.00837215
180 360.9565348172658 0.00679935
190 380.9717318974932 0.005533033333333334
200 400.7239746475299 0.004543683333333333
Running 2min ../../thesis-datasets/large_morph_60MB/large_morph_60MB_.985_.90/
large_file1_60MB.txt large_out_60MB_.985_.90.txt
10 21.00069722314781 0.49372073333333333
20 40.998925144845785 0.3396255
30 61.003817822265376 0.24111471666666667
40 80.9948325296846 0.17502723333333334
50 100.94365493420997 0.1297244
60 120.91898428053204 0.096716
70 140.90030598849785 0.07324458333333334
80 160.9666584394819 0.05613593333333333
90 181.0462663733717 0.04326133333333333
100 201.14990696816804 0.033638016666666666
110 221.16554240849277 0.02633978333333333
120 241.06647809911047 0.020908883333333333
130 261.028452101279 0.016407266666666667
140 280.99885727131374 0.0131073
150 301.2214529918821 0.0104391
160 321.121785437127 0.00839235
170 340.9962774573044 0.00682695
180 360.99996991666916 0.0054853
190 381.0346360484168 0.00442495
200 400.7694773966015 0.0036101
Running 2min ../../thesis-datasets/large_morph_60MB/large_morph_60MB_.99_.01/
large_file1_60MB.txt large_out_60MB_.99_.01.txt
10 21.000844233938203 0.6787572333333334
20 41.00338004529507 0.5301495333333334
30 60.98013368877976 0.42288743333333334
40 80.97668681186687 0.3413985333333333
50 101.00721023135702 0.27815853333333335
60 120.93385119895835 0.22793016666666666
70 140.93340192092228 0.18782411666666668
80 160.91053910394285 0.155867
90 180.93707310159314 0.12995811666666668
100 200.82740892477005 0.1087894
110 220.95459751278776 0.09125148333333333
120 240.72216649949848 0.07716186666666666
130 260.7969956186105 0.06517006666666667
140 280.9606982809888 0.05521731666666667
150 301.04160394966584 0.04684005
160 321.42799745000457 0.039729766666666666
170 341.5222786366431 0.03398805
180 361.4305420855747 0.029021633333333335
190 381.1508213800201 0.025188
200 401.1767852366943 0.021574766666666665
Running 2min ../../thesis-datasets/large_morph_60MB/large_morph_60MB_.99_.90/
large_file1_60MB.txt large_out_60MB_.99_.90.txt
10 20.99959470782214 0.6224969333333333
20 40.999009190611226 0.4829356166666667
30 61.02615479284163 0.3812452
40 80.98663315619757 0.3052098166666667
50 100.90902210748493 0.2469074
60 120.89023569566287 0.20099386666666666
70 140.98042486800708 0.16484763333333333
80 160.98047843398192 0.13601103333333334
90 181.08451516130103 0.11259465
100 201.21601545338999 0.09369121666666666
110 221.23975383390058 0.07861306666666666
120 241.18760778071223 0.06609885
